indiv	pval_5e-08	pval_1e-05	pval_0.01	pval_0.05	pval_0.1	pval_0.2	pval_0.3	pval_0.4	pval_0.5
OM2326-RN-5676-Gordon-MEGA-Plate-06-B08_OM2326	-0.214874968053752	-0.648000812418065	0.262079491487541	0.529978374901205	-0.0821915479787906	-0.639890037845262	-1.22747797839551	-1.17299966407184	-0.384217414986254
OM2333-RN-5676-Gordon-MEGA-Plate-02-C01_OM2333	0.0550144868365242	-0.216907275016581	0.262767703649553	0.691967840788787	0.380369828730735	0.296635613660584	-0.115687029763794	-0.00177146413997821	1.07695782793726
OM2351-RN-5676-Gordon-MEGA-Plate-12-C08_OM2351	0.05032140160781	-0.231850634077878	-0.469110509850181	-1.39614901491375	-2.33699529690086	-1.94069121112053	-2.40370683440431	-2.31580635156129	-2.51043692023155
OM2407-RN-5676-Gordon-MEGA-Plate-06-G12_OM2407	-0.0625350629061821	-0.263870198115985	-0.110721108141675	0.0907236298118476	-0.150833947675023	0.258164762409653	0.0733955555760799	0.517408128957487	2.45063792321469
OM2410-RN-5676-Gordon-MEGA-Plate-15-A06_OM2410	0.100278704052875	-0.292064780142932	-0.150403346351334	-0.764727131067863	-2.24345854318451	-2.03819914734375	-2.63341006081049	-2.57738184741281	-0.513169635361955
OM2415-RN-5676-Gordon-MEGA-Plate-05-B11_OM2415	0.221193092158986	-0.04023109249278	-1.02391729113977	-0.580794739384293	-0.725602056708327	-0.64893921012703	-1.21716354101264	-1.30429902373866	0.803249279801224
OM2417-RN-5676-Gordon-MEGA-Plate-10-H07_OM2417	0.18765462726428	0.154379287382461	1.01258312514557	1.66017415974837	1.75507923446751	1.68665404419417	1.48082816213717	2.97031063505173	3.00355066516413
OM2422-RN-5676-Gordon-MEGA-Plate-07-H08_OM2422	-0.024183439910478	-0.331048156915732	0.0536499835252347	-0.24508473027404	-0.628834056908003	-0.856327367275295	-0.958006180593755	-0.988727972975094	-0.301099611319102
OM2423-RN-5676-Gordon-MEGA-Plate-11-A10_OM2423	0.143918989615328	-0.146211944500132	-0.0757130102306971	0.922709853818956	-0.611583019259754	-1.06601267183682	-1.44454571867103	-1.09894629760372	0.629969196382115
OM2425-RN-5676-Gordon-MEGA-Plate-14-D09_OM2425	-0.151697145526756	-0.684886872775986	0.448078835725429	0.417614262797254	-0.953361745941818	-0.907402339940238	-1.29492751000196	-0.0822677213409653	0.548638328111179
OM2427-RN-5676-Gordon-MEGA-Plate-15-C02_OM2427	-0.287226591187276	-0.580224094513422	0.734038219934331	0.532651829429535	0.49719344971688	-0.211922564773608	-0.363468975241126	0.541108824212729	0.56669776551279
OM2428-RN-5676-Gordon-MEGA-Plate-07-C09_OM2428	0.106950213507351	-0.116595346174969	-0.0483587440887572	0.535207944240406	-0.0740966918630695	-0.619514863703566	-1.32185757925623	-1.20366806320178	0.560428818284285
OM2429-RN-5676-Gordon-MEGA-Plate-02-C03_OM2429	-0.0299481604260169	-0.625149452645574	-0.38718764944296	0.170919543729319	-0.804889924260194	-0.850593099042782	-1.01593132401887	-1.13392252124798	0.0425075850527999
OM2430-RN-5676-Gordon-MEGA-Plate-14-B12_OM2430	-0.0305136717299377	-0.497420743319004	-0.101986501942595	0.688013942309162	0.142972094284954	0.00410552545190762	-0.386418267053503	-0.0354073007067388	0.478719847934192
OM2432-RN-5676-Gordon-MEGA-Plate-14-G10_OM2432	0.189075923970074	0.261175485422527	0.571274328879549	0.705497122800642	0.848133759296985	0.890943976660835	0.787724516124444	0.748101013456753	1.32199273661444
OM2433-RN-5676-Gordon-MEGA-Plate-02-C07_OM2433	-0.33235870506122	-0.645474733246104	-0.210138566887902	-0.228964360566421	0.038297467329861	0.132900810432462	-0.109243617411114	1.05467354059884	0.913797365357182
OM2438-RN-5676-Gordon-MEGA-Plate-16-C12_OM2438	-0.165107978065296	-0.631166933983899	-0.496723926768041	-0.994660548593476	-1.06397177990163	-1.20976357008504	-1.53072584147233	-1.69292665402395	-1.99799972873906
OM2439-RN-5676-Gordon-MEGA-Plate-18-B08_OM2439	-0.029641759353554	-0.282709488336899	-0.955099571649176	-0.542646944488392	-0.409666214069764	-0.639156268851967	-1.34826401167814	-1.12576793585782	-0.0349237037880858
OM2440-RN-5676-Gordon-MEGA-Plate-16-F07_OM2440	0.0636032090521754	0.0286312611499676	-0.0853778792166205	0.00371667083057652	0.64385929544276	0.919902678166712	0.901356927886813	0.547157719903832	1.00225741734707
OM2441-RN-5676-Gordon-MEGA-Plate-02-A07_OM2441	-0.460831588030576	-0.831984197459524	-1.41752767547413	-0.966154189764316	-1.19173178728636	-1.0624135907423	-1.67814923084641	-1.51067526539396	-0.831722647716548
OM2442-RN-5676-Gordon-MEGA-Plate-14-H06_OM2442	-0.509113639487051	-1.14433417527221	-1.35757301573109	-0.847099854968263	-1.55187957282644	-1.71348102644803	-2.64637947550378	-2.72503039839596	-1.76810335828684
OM2443-RN-5676-Gordon-MEGA-Plate-10-B10_OM2443	-0.203290572958754	-0.668047811065122	-0.77632856808606	-0.389979571583409	-1.25550480968348	-1.26800504642339	-1.3655859622656	-1.64780083733048	-1.69173590049408
